Price,Close,High,Low,Open,Volume
Ticker,UPRO,UPRO,UPRO,UPRO,UPRO
Date,,,,,
2020-01-02,34.92612838745117,34.930987022871484,34.187771457787726,34.52294688678317,5484200
2020-01-03,34.168331146240234,34.52779594659375,33.7117196067929,33.73600536505337,6434800
2020-01-06,34.5229377746582,34.54236860515785,33.483412432265105,33.512556824988586,4673800
2020-01-07,34.221778869628906,34.47923469508549,34.066335870778694,34.328646626223446,3871200
2020-01-08,34.75124740600586,35.18357321793011,34.202340310407656,34.299490762460586,7609000
2020-01-09,35.4604606628418,35.484750132018235,35.10099949655705,35.319589894934325,4257400
2020-01-10,35.15928268432617,35.7179070317991,34.989267545369735,35.674190441518334,4863000
2020-01-13,35.868492126464844,35.873350760842186,35.217575949882395,35.377877529865415,3547000
2020-01-14,35.698482513427734,36.077374520403175,35.50903650994001,35.71791334789477,5305400
2020-01-15,35.94622039794922,36.21338973467937,35.63533446396468,35.674196132225916,6929400
2020-01-16,36.820587158203125,36.820587158203125,36.33482745271787,36.42226434794731,3962200
2020-01-17,37.16547393798828,37.233479996307935,36.864301603963945,37.07803704785555,6911000
2020-01-21,36.95659255981445,37.22375812559847,36.77686016730204,36.79629099671298,5034600
2020-01-22,36.97602462768555,37.48121509113546,36.89830130743854,37.252907470474725,3390600
2020-01-23,37.053749084472656,37.11690021693961,36.28624787396139,36.70400150975601,5179000
2020-01-24,36.05794906616211,37.3160650813823,35.59161642940677,37.30635151672414,10740400
2020-01-27,34.333492279052734,34.84839632314805,34.03717859547471,34.17804933898328,13672800
2020-01-28,35.39731216430664,35.69848081911997,34.654096678914335,34.824115545918374,6222200
2020-01-29,35.305015563964844,35.94621822734567,35.23215086688811,35.883070799773805,4409600
2020-01-30,35.611045837402344,35.70334137519347,34.294637368839226,34.56180671189103,7025000
2020-01-31,33.69715118408203,35.460457532693276,33.36683444512444,35.402165035447,13743000
2020-02-03,34.43550109863281,35.07670368478986,34.15861824792981,34.20233854333134,6987000
2020-02-04,36.00450897216797,36.30567760320269,35.57703808003777,35.70333663508099,5444000
2020-02-05,37.2237663269043,37.316061860428306,36.53398840807376,37.06346843453704,6672400
2020-02-06,37.607513427734375,37.67551948625415,37.214049274005355,37.60265849930599,3941200
2020-02-07,37.02946853637695,37.48122526631018,36.810874418378546,37.21891454834383,5909000
2020-02-10,37.84067916870117,37.84067916870117,36.66514165257568,36.67485521534725,4518600
2020-02-11,38.03498840332031,38.622757232850546,37.84554240479621,38.341015699539405,5982600
2020-02-12,38.749046325683594,38.82676964994418,38.413874681453024,38.55960035536351,4594400
2020-02-13,38.60332489013672,38.97735823756371,38.09813434513289,38.20986070951121,5260200
2020-02-14,38.79276657104492,38.826769598851165,38.31672047570545,38.74904627469285,4598800
2020-02-18,38.48674011230469,38.622752226326874,37.96211878160298,38.404158152175086,4920600
2020-02-19,39.035648345947266,39.28338682148693,38.729621080435166,38.84620236643231,2816000
2020-02-20,38.52560043334961,39.12308649210145,37.403496717753754,38.81220058210042,7485400
2020-02-21,37.3403434753418,38.13213032498123,37.03431254162484,38.03012124909284,10155200
2020-02-24,33.6048583984375,34.746393027102066,33.216249130527046,33.85259689938173,16498800
2020-02-25,30.55914306640625,34.275203709876386,30.243398515923108,34.085757720796984,17715800
2020-02-26,30.22397232055664,32.13300829151527,29.966518392295193,30.98661498189848,16942600
2020-02-27,26.109582901000977,29.631340594624362,26.099867485000257,28.436372221928078,27476400
2020-02-28,25.934709548950195,25.934709548950195,22.95214534925594,23.797368025067986,29334200
2020-03-02,29.077577590942383,29.116437405577134,25.293508868170143,26.231025290690635,19694200
2020-03-03,26.605056762695312,30.4328433968944,25.83755561153522,29.223301029884517,25196800
2020-03-04,29.951946258544922,30.015095545203643,27.42113839329413,28.159493439297457,14220800
2020-03-05,26.945093154907227,28.659824430401823,26.240741166944627,27.688304958184812,20202400
2020-03-06,25.599538803100586,25.939570993492325,23.66621525010642,24.45314551419343,18677400
2020-03-09,19.61983299255371,22.15064045661396,19.430387015635443,20.193029557757043,25803600
2020-03-10,22.718978881835938,22.718978881835938,19.454673465441118,21.859184085445303,24889400
2020-03-11,19.372100830078125,21.13055074068544,18.54630882133109,20.858524592796257,24775000
2020-03-12,13.751856803894043,17.701082744683703,13.746999095727901,15.350006656543863,44989800
2020-03-13,17.569923400878906,17.61850047147328,14.028736487683164,16.365239845525064,35916400
2020-03-16,11.429926872253418,14.830245009565816,11.293913813216182,12.143993347544283,43515000
2020-03-17,13.562409400939941,13.771286197694492,11.06074740056994,12.173136512024007,43122400
2020-03-18,11.483358383178711,12.207140185393833,9.569465936990959,10.81301044152403,63240200
2020-03-19,11.41049575805664,12.289720595411215,10.152378004015326,11.085036707271568,47756200
2020-03-20,9.860921859741211,12.085701320955899,9.812346629373653,11.833106972899957,47508400
2020-03-23,9.049704551696777,9.943502646495629,8.505654101435994,9.783201951586774,63418400
2020-03-24,11.580512046813965,11.653375821071062,10.443834203561142,10.497268070389154,49427400
2020-03-25,12.031888008117676,13.409883408992238,11.033694477121616,11.76408025943099,61940600
2020-03-26,14.13053035736084,14.378861632440051,12.367865610786913,12.421427531509941,45637200
2020-03-27,12.854790687561035,14.072100429351543,12.47499064251192,12.840183565049072,46225400
2020-03-30,14.111053466796875,14.218177312108807,12.888874447097319,13.210244125565968,32701200
2020-03-31,13.453707695007324,14.383733250056567,13.229723134368836,13.940631622030493,48913200
2020-04-01,11.65695858001709,12.48472866371056,11.311242123509182,11.944243759110405,45514400
2020-04-02,12.455513954162598,12.582114286007087,11.428104176058195,11.525489332472011,47101200
2020-04-03,11.919896125793457,12.679498032388318,11.48653417828503,12.314305129548567,41665200
2020-04-06,14.330170631408691,14.632062931546972,13.146945397074594,13.317368949079698,41583000
2020-04-07,14.330170631408691,15.975973945651832,14.31069322947273,15.849372690535361,59664000
